  0%|          | 0/19002 [00:00<?, ?it/s]/mnt/petrelfs/songmingyang/code/mm/MAPO/m3apo/alignment/trainer/llava_dpo_trainer.py:179: UserWarning: compute_loss is only implemented for DPODataCollatorWithPadding, and you passed a datacollator that is different than DPODataCollatorWithPadding - you might see unexpected behavior. Alternatively, you can implement your own prediction_step method if you are using a custom data collator
  warnings.warn(
Could not estimate the number of tokens of the input, floating-point operations will not be computed
  1%|▏         | 266/19002 [47:40<55:41:48, 10.70s/it]

  1%|▏         | 267/19002 [47:50<56:01:52, 10.77s/it]
{'loss': 0.6943, 'learning_rate': 9.35201401050788e-07, 'rewards/chosen': -0.004772949032485485, 'rewards/rejected': 0.028204631060361862, 'rewards/accuracies': 0.25, 'rewards/margins': -0.03297758102416992, 'policy_logps/rejected': -548.4384765625, 'policy_logps/chosen': -491.8591613769531, 'referece_logps/rejected': -548.720458984375, 'referece_logps/chosen': -491.8114318847656, 'logits/rejected': -0.18985149264335632, 'logits/chosen': -0.07904312014579773, 'epoch': 0.08}


  1%|▏         | 269/19002 [48:12<56:01:01, 10.77s/it]

  1%|▏         | 270/19002 [48:23<56:05:22, 10.78s/it]
{'loss': 0.6969, 'learning_rate': 9.45709281961471e-07, 'rewards/chosen': 0.011106871999800205, 'rewards/rejected': 0.006470108404755592, 'rewards/accuracies': 0.5, 'rewards/margins': 0.004636763595044613, 'policy_logps/rejected': -454.2977294921875, 'policy_logps/chosen': -519.9163208007812, 'referece_logps/rejected': -454.3623962402344, 'referece_logps/chosen': -520.0274047851562, 'logits/rejected': -0.6779165267944336, 'logits/chosen': -0.3617468476295471, 'epoch': 0.09}


  1%|▏         | 272/19002 [48:44<55:45:10, 10.72s/it]

  1%|▏         | 273/19002 [48:55<55:44:08, 10.71s/it]
{'loss': 0.6908, 'learning_rate': 9.56217162872154e-07, 'rewards/chosen': 0.0008018496446311474, 'rewards/rejected': -0.021480752155184746, 'rewards/accuracies': 0.5, 'rewards/margins': 0.022282598540186882, 'policy_logps/rejected': -416.7976989746094, 'policy_logps/chosen': -377.3403015136719, 'referece_logps/rejected': -416.5828857421875, 'referece_logps/chosen': -377.34832763671875, 'logits/rejected': -0.06361585855484009, 'logits/chosen': 0.11217057704925537, 'epoch': 0.09}


  1%|▏         | 275/19002 [49:16<55:42:04, 10.71s/it]

  1%|▏         | 276/19002 [49:27<55:52:57, 10.74s/it]

  1%|▏         | 277/19002 [49:38<55:56:44, 10.76s/it]

  1%|▏         | 278/19002 [49:49<55:49:00, 10.73s/it]
{'loss': 0.6813, 'learning_rate': 9.737302977232924e-07, 'rewards/chosen': -0.0035152435302734375, 'rewards/rejected': 0.0015537259168922901, 'rewards/accuracies': 0.5, 'rewards/margins': -0.005068969447165728, 'policy_logps/rejected': -332.18023681640625, 'policy_logps/chosen': -328.3387451171875, 'referece_logps/rejected': -332.19573974609375, 'referece_logps/chosen': -328.30352783203125, 'logits/rejected': 0.025073036551475525, 'logits/chosen': 0.2671564817428589, 'epoch': 0.09}


  1%|▏         | 280/19002 [50:10<56:00:30, 10.77s/it]

  1%|▏         | 281/19002 [50:21<55:45:45, 10.72s/it]
{'loss': 0.6968, 'learning_rate': 9.842381786339754e-07, 'rewards/chosen': -0.005877685733139515, 'rewards/rejected': 0.010949516668915749, 'rewards/accuracies': 0.125, 'rewards/margins': -0.016827203333377838, 'policy_logps/rejected': -363.91998291015625, 'policy_logps/chosen': -320.5810852050781, 'referece_logps/rejected': -364.0295104980469, 'referece_logps/chosen': -320.5223083496094, 'logits/rejected': -1.3850445747375488, 'logits/chosen': -1.3313508033752441, 'epoch': 0.09}


  1%|▏         | 283/19002 [50:42<55:03:59, 10.59s/it]

  1%|▏         | 284/19002 [50:53<55:22:11, 10.65s/it]
{'loss': 0.6909, 'learning_rate': 9.947460595446584e-07, 'rewards/chosen': -0.02357177622616291, 'rewards/rejected': -0.025016212835907936, 'rewards/accuracies': 0.5, 'rewards/margins': 0.0014444346306845546, 'policy_logps/rejected': -441.84271240234375, 'policy_logps/chosen': -566.6431274414062, 'referece_logps/rejected': -441.5925598144531, 'referece_logps/chosen': -566.4073486328125, 'logits/rejected': -1.0921024084091187, 'logits/chosen': -1.1965546607971191, 'epoch': 0.09}


  2%|▏         | 286/19002 [51:14<55:29:11, 10.67s/it]

  2%|▏         | 287/19002 [51:25<55:36:52, 10.70s/it]
{'loss': 0.6882, 'learning_rate': 1.0052539404553415e-06, 'rewards/chosen': 0.01793232001364231, 'rewards/rejected': -0.01933441311120987, 'rewards/accuracies': 0.75, 'rewards/margins': 0.03726673126220703, 'policy_logps/rejected': -289.7741394042969, 'policy_logps/chosen': -308.2632141113281, 'referece_logps/rejected': -289.5807800292969, 'referece_logps/chosen': -308.44256591796875, 'logits/rejected': -0.751080334186554, 'logits/chosen': -0.892553448677063, 'epoch': 0.09}


  2%|▏         | 289/19002 [51:46<55:42:34, 10.72s/it]

  2%|▏         | 290/19002 [51:57<55:25:33, 10.66s/it]
{'loss': 0.6902, 'learning_rate': 1.0157618213660243e-06, 'rewards/chosen': -0.03743648901581764, 'rewards/rejected': -0.018115688115358353, 'rewards/accuracies': 0.125, 'rewards/margins': -0.019320795312523842, 'policy_logps/rejected': -488.48553466796875, 'policy_logps/chosen': -595.5201416015625, 'referece_logps/rejected': -488.3043518066406, 'referece_logps/chosen': -595.145751953125, 'logits/rejected': -1.3181973695755005, 'logits/chosen': -0.908012330532074, 'epoch': 0.09}


  2%|▏         | 292/19002 [52:18<55:24:05, 10.66s/it]

  2%|▏         | 293/19002 [52:29<55:32:39, 10.69s/it]
{'loss': 0.6954, 'learning_rate': 1.0262697022767075e-06, 'rewards/chosen': 0.00973224826157093, 'rewards/rejected': -0.04829826205968857, 'rewards/accuracies': 0.875, 'rewards/margins': 0.058030515909194946, 'policy_logps/rejected': -484.436279296875, 'policy_logps/chosen': -505.17462158203125, 'referece_logps/rejected': -483.95330810546875, 'referece_logps/chosen': -505.27197265625, 'logits/rejected': -0.26098382472991943, 'logits/chosen': -0.3096883296966553, 'epoch': 0.09}


  2%|▏         | 295/19002 [52:50<55:44:49, 10.73s/it]

  2%|▏         | 296/19002 [53:01<55:44:37, 10.73s/it]
{'loss': 0.6974, 'learning_rate': 1.0367775831873904e-06, 'rewards/chosen': -0.0006034849211573601, 'rewards/rejected': -0.017178917303681374, 'rewards/accuracies': 0.625, 'rewards/margins': 0.01657542958855629, 'policy_logps/rejected': -267.8427429199219, 'policy_logps/chosen': -416.57281494140625, 'referece_logps/rejected': -267.6709899902344, 'referece_logps/chosen': -416.5668029785156, 'logits/rejected': -0.0535300076007843, 'logits/chosen': 0.08099564909934998, 'epoch': 0.09}


  2%|▏         | 298/19002 [53:23<55:45:46, 10.73s/it]

  2%|▏         | 299/19002 [53:33<55:51:25, 10.75s/it]

  2%|▏         | 300/19002 [53:44<55:51:14, 10.75s/it]

  2%|▏         | 301/19002 [53:55<55:40:52, 10.72s/it]
{'loss': 0.688, 'learning_rate': 1.0542907180385288e-06, 'rewards/chosen': 0.01054401509463787, 'rewards/rejected': 0.014679145999252796, 'rewards/accuracies': 0.5, 'rewards/margins': -0.004135129973292351, 'policy_logps/rejected': -342.475830078125, 'policy_logps/chosen': -373.2961730957031, 'referece_logps/rejected': -342.6225891113281, 'referece_logps/chosen': -373.401611328125, 'logits/rejected': -0.852347195148468, 'logits/chosen': -0.9332950711250305, 'epoch': 0.1}


  2%|▏         | 303/19002 [54:16<55:42:17, 10.72s/it]

  2%|▏         | 304/19002 [54:27<55:47:00, 10.74s/it]
{'loss': 0.6956, 'learning_rate': 1.064798598949212e-06, 'rewards/chosen': 0.031912803649902344, 'rewards/rejected': 0.020767973735928535, 'rewards/accuracies': 0.5, 'rewards/margins': 0.011144828051328659, 'policy_logps/rejected': -447.30596923828125, 'policy_logps/chosen': -395.07275390625, 'referece_logps/rejected': -447.5136413574219, 'referece_logps/chosen': -395.391845703125, 'logits/rejected': -0.9566026329994202, 'logits/chosen': -0.8683950901031494, 'epoch': 0.1}


  2%|▏         | 306/19002 [54:49<55:50:57, 10.75s/it]

  2%|▏         | 307/19002 [54:59<55:43:32, 10.73s/it]
{'loss': 0.6822, 'learning_rate': 1.075306479859895e-06, 'rewards/chosen': 0.02062378078699112, 'rewards/rejected': 0.019537925720214844, 'rewards/accuracies': 0.625, 'rewards/margins': 0.0010858539026230574, 'policy_logps/rejected': -282.9829406738281, 'policy_logps/chosen': -294.8918151855469, 'referece_logps/rejected': -283.17828369140625, 'referece_logps/chosen': -295.0980224609375, 'logits/rejected': 0.504285454750061, 'logits/chosen': 0.37696558237075806, 'epoch': 0.1}


  2%|▏         | 309/19002 [55:21<55:37:57, 10.71s/it]

  2%|▏         | 310/19002 [55:31<55:38:41, 10.72s/it]

  2%|▏         | 311/19002 [55:42<55:44:20, 10.74s/it]

  2%|▏         | 312/19002 [55:53<55:41:38, 10.73s/it]

  2%|▏         | 313/19002 [56:03<55:35:50, 10.71s/it]

  2%|▏         | 314/19002 [56:14<55:42:02, 10.73s/it]

  2%|▏         | 315/19002 [56:25<55:32:28, 10.70s/it]

  2%|▏         | 316/19002 [56:35<55:25:03, 10.68s/it]

  2%|▏         | 317/19002 [56:46<55:31:46, 10.70s/it]

  2%|▏         | 318/19002 [56:57<55:44:21, 10.74s/it]
{'loss': 0.6995, 'learning_rate': 1.1138353765323994e-06, 'rewards/chosen': -0.015265656635165215, 'rewards/rejected': 0.010978508740663528, 'rewards/accuracies': 0.25, 'rewards/margins': -0.026244163513183594, 'policy_logps/rejected': -341.8777770996094, 'policy_logps/chosen': -387.2828369140625, 'referece_logps/rejected': -341.987548828125, 'referece_logps/chosen': -387.1301574707031, 'logits/rejected': -1.2127149105072021, 'logits/chosen': -1.2237640619277954, 'epoch': 0.1}


  2%|▏         | 320/19002 [57:19<55:47:49, 10.75s/it]

  2%|▏         | 321/19002 [57:29<55:50:52, 10.76s/it]

  2%|▏         | 322/19002 [57:40<55:57:43, 10.78s/it]

  2%|▏         | 323/19002 [57:51<56:12:12, 10.83s/it]
{'loss': 0.6922, 'learning_rate': 1.1313485113835378e-06, 'rewards/chosen': -0.015366743318736553, 'rewards/rejected': -0.01586742512881756, 'rewards/accuracies': 0.875, 'rewards/margins': 0.0005006820429116488, 'policy_logps/rejected': -300.501953125, 'policy_logps/chosen': -374.94775390625, 'referece_logps/rejected': -300.34326171875, 'referece_logps/chosen': -374.7940979003906, 'logits/rejected': 0.01643165946006775, 'logits/chosen': 0.22557298839092255, 'epoch': 0.1}


  2%|▏         | 325/19002 [58:13<56:07:26, 10.82s/it]

  2%|▏         | 326/19002 [58:23<55:44:55, 10.75s/it]
{'loss': 0.6916, 'learning_rate': 1.1418563922942205e-06, 'rewards/chosen': -0.02662334404885769, 'rewards/rejected': -0.006959342863410711, 'rewards/accuracies': 0.5, 'rewards/margins': -0.01966400071978569, 'policy_logps/rejected': -521.0516357421875, 'policy_logps/chosen': -445.24737548828125, 'referece_logps/rejected': -520.9821166992188, 'referece_logps/chosen': -444.98114013671875, 'logits/rejected': -0.6682125926017761, 'logits/chosen': -0.4778965413570404, 'epoch': 0.1}


  2%|▏         | 328/19002 [58:45<55:42:59, 10.74s/it]

  2%|▏         | 329/19002 [58:56<55:48:40, 10.76s/it]

  2%|▏         | 330/19002 [59:06<55:54:08, 10.78s/it]

  2%|▏         | 331/19002 [59:17<55:51:59, 10.77s/it]
{'loss': 0.6811, 'learning_rate': 1.1593695271453589e-06, 'rewards/chosen': -0.0060697561129927635, 'rewards/rejected': -0.02915668860077858, 'rewards/accuracies': 0.75, 'rewards/margins': 0.023086927831172943, 'policy_logps/rejected': -234.0199737548828, 'policy_logps/chosen': -374.5052490234375, 'referece_logps/rejected': -233.7283935546875, 'referece_logps/chosen': -374.444580078125, 'logits/rejected': -0.447877436876297, 'logits/chosen': -0.49236229062080383, 'epoch': 0.1}


  2%|▏         | 333/19002 [59:39<55:56:49, 10.79s/it]

  2%|▏         | 334/19002 [59:50<56:04:09, 10.81s/it]

  2%|▏         | 335/19002 [1:00:00<56:06:15, 10.82s/it]

  2%|▏         | 336/19002 [1:00:11<55:54:47, 10.78s/it]
{'loss': 0.686, 'learning_rate': 1.1768826619964974e-06, 'rewards/chosen': 0.0050161369144916534, 'rewards/rejected': -0.014379216358065605, 'rewards/accuracies': 0.5, 'rewards/margins': 0.01939535327255726, 'policy_logps/rejected': -277.2164306640625, 'policy_logps/chosen': -277.9494323730469, 'referece_logps/rejected': -277.0726623535156, 'referece_logps/chosen': -277.99957275390625, 'logits/rejected': -0.9622043371200562, 'logits/chosen': -0.9031749963760376, 'epoch': 0.11}


  2%|▏         | 338/19002 [1:00:33<56:01:47, 10.81s/it]

  2%|▏         | 339/19002 [1:00:44<56:02:01, 10.81s/it]
{'loss': 0.6995, 'learning_rate': 1.1873905429071804e-06, 'rewards/chosen': 0.003925132565200329, 'rewards/rejected': 0.010680007748305798, 'rewards/accuracies': 0.5, 'rewards/margins': -0.006754875648766756, 'policy_logps/rejected': -406.1663513183594, 'policy_logps/chosen': -507.2375793457031, 'referece_logps/rejected': -406.273193359375, 'referece_logps/chosen': -507.27679443359375, 'logits/rejected': -0.9603152275085449, 'logits/chosen': -1.1406784057617188, 'epoch': 0.11}


  2%|▏         | 341/19002 [1:01:05<55:47:54, 10.76s/it]
{'loss': 0.6934, 'learning_rate': 1.1943957968476358e-06, 'rewards/chosen': 0.027712631970643997, 'rewards/rejected': -0.04213095083832741, 'rewards/accuracies': 0.75, 'rewards/margins': 0.06984357535839081, 'policy_logps/rejected': -417.51605224609375, 'policy_logps/chosen': -698.3129272460938, 'referece_logps/rejected': -417.0946960449219, 'referece_logps/chosen': -698.5900268554688, 'logits/rejected': -0.10879746824502945, 'logits/chosen': 0.032288916409015656, 'epoch': 0.11}


  2%|▏         | 343/19002 [1:01:27<55:55:52, 10.79s/it]

  2%|▏         | 344/19002 [1:01:38<55:51:01, 10.78s/it]
{'loss': 0.6926, 'learning_rate': 1.2049036777583185e-06, 'rewards/chosen': -0.030429650098085403, 'rewards/rejected': -0.05469856038689613, 'rewards/accuracies': 0.75, 'rewards/margins': 0.024268917739391327, 'policy_logps/rejected': -328.2203369140625, 'policy_logps/chosen': -554.5239868164062, 'referece_logps/rejected': -327.6733703613281, 'referece_logps/chosen': -554.2197265625, 'logits/rejected': -0.3725747764110565, 'logits/chosen': -0.3675938546657562, 'epoch': 0.11}


  2%|▏         | 346/19002 [1:01:59<55:44:53, 10.76s/it]

  2%|▏         | 347/19002 [1:02:10<55:50:04, 10.77s/it]

  2%|▏         | 348/19002 [1:02:21<55:44:24, 10.76s/it]

  2%|▏         | 349/19002 [1:02:31<55:43:04, 10.75s/it]
{'loss': 0.697, 'learning_rate': 1.2224168126094569e-06, 'rewards/chosen': -0.007676888257265091, 'rewards/rejected': 0.004749013110995293, 'rewards/accuracies': 0.5, 'rewards/margins': -0.012425897642970085, 'policy_logps/rejected': -381.2697448730469, 'policy_logps/chosen': -326.5264892578125, 'referece_logps/rejected': -381.3172607421875, 'referece_logps/chosen': -326.44970703125, 'logits/rejected': 0.41608577966690063, 'logits/chosen': 0.22392821311950684, 'epoch': 0.11}


  2%|▏         | 351/19002 [1:02:53<55:51:37, 10.78s/it]

  2%|▏         | 352/19002 [1:03:04<55:55:59, 10.80s/it]

  2%|▏         | 353/19002 [1:03:15<56:00:43, 10.81s/it]

  2%|▏         | 354/19002 [1:03:25<55:56:32, 10.80s/it]
{'loss': 0.7013, 'learning_rate': 1.2399299474605952e-06, 'rewards/chosen': -0.006758308503776789, 'rewards/rejected': 0.023424530401825905, 'rewards/accuracies': 0.375, 'rewards/margins': -0.030182838439941406, 'policy_logps/rejected': -351.7470703125, 'policy_logps/chosen': -282.9607238769531, 'referece_logps/rejected': -351.9813232421875, 'referece_logps/chosen': -282.89312744140625, 'logits/rejected': -0.8746267557144165, 'logits/chosen': -0.8258379101753235, 'epoch': 0.11}

  2%|▏         | 355/19002 [1:03:36<55:53:17, 10.79s/it]


  2%|▏         | 357/19002 [1:03:58<55:45:26, 10.77s/it]
{'loss': 0.6861, 'learning_rate': 1.2504378283712784e-06, 'rewards/chosen': 0.02491636388003826, 'rewards/rejected': -0.01543342974036932, 'rewards/accuracies': 0.625, 'rewards/margins': 0.04034979268908501, 'policy_logps/rejected': -398.0085754394531, 'policy_logps/chosen': -384.3814392089844, 'referece_logps/rejected': -397.8542175292969, 'referece_logps/chosen': -384.63055419921875, 'logits/rejected': -1.1396920680999756, 'logits/chosen': -0.9913105368614197, 'epoch': 0.11}


  2%|▏         | 359/19002 [1:04:19<55:55:04, 10.80s/it]

  2%|▏         | 360/19002 [1:04:30<55:52:36, 10.79s/it]
{'loss': 0.6808, 'learning_rate': 1.2609457092819614e-06, 'rewards/chosen': -0.02286548726260662, 'rewards/rejected': -0.015219497494399548, 'rewards/accuracies': 0.375, 'rewards/margins': -0.007645988836884499, 'policy_logps/rejected': -471.3525390625, 'policy_logps/chosen': -450.44140625, 'referece_logps/rejected': -471.2003479003906, 'referece_logps/chosen': -450.2127685546875, 'logits/rejected': -0.09317653626203537, 'logits/chosen': -0.06254304945468903, 'epoch': 0.11}


  2%|▏         | 362/19002 [1:04:52<55:51:26, 10.79s/it]
{'loss': 0.6967, 'learning_rate': 1.2679509632224167e-06, 'rewards/chosen': -0.022643472999334335, 'rewards/rejected': -0.008134841918945312, 'rewards/accuracies': 0.375, 'rewards/margins': -0.014508630149066448, 'policy_logps/rejected': -402.0963134765625, 'policy_logps/chosen': -389.0781555175781, 'referece_logps/rejected': -402.0149230957031, 'referece_logps/chosen': -388.8516845703125, 'logits/rejected': -0.14670997858047485, 'logits/chosen': -0.11132015287876129, 'epoch': 0.11}

  2%|▏         | 363/19002 [1:05:02<55:50:04, 10.78s/it]


  2%|▏         | 365/19002 [1:05:24<55:33:38, 10.73s/it]
{'loss': 0.6897, 'learning_rate': 1.2784588441330997e-06, 'rewards/chosen': 0.02140808291733265, 'rewards/rejected': -0.011091707274317741, 'rewards/accuracies': 0.625, 'rewards/margins': 0.03249979019165039, 'policy_logps/rejected': -291.4791259765625, 'policy_logps/chosen': -431.8598937988281, 'referece_logps/rejected': -291.3681640625, 'referece_logps/chosen': -432.073974609375, 'logits/rejected': -1.1245254278182983, 'logits/chosen': -1.1933995485305786, 'epoch': 0.12}


  2%|▏         | 367/19002 [1:05:45<55:40:07, 10.75s/it]

  2%|▏         | 368/19002 [1:05:56<55:42:35, 10.76s/it]
{'loss': 0.6939, 'learning_rate': 1.2889667250437829e-06, 'rewards/chosen': -0.007499503903090954, 'rewards/rejected': 0.023824118077754974, 'rewards/accuracies': 0.375, 'rewards/margins': -0.0313236229121685, 'policy_logps/rejected': -396.6864318847656, 'policy_logps/chosen': -329.7359924316406, 'referece_logps/rejected': -396.9246826171875, 'referece_logps/chosen': -329.6610412597656, 'logits/rejected': -1.100404143333435, 'logits/chosen': -1.1334558725357056, 'epoch': 0.12}


  2%|▏         | 370/19002 [1:06:17<55:29:50, 10.72s/it]

  2%|▏         | 371/19002 [1:06:28<55:15:22, 10.68s/it]
{'loss': 0.6834, 'learning_rate': 1.2994746059544658e-06, 'rewards/chosen': -0.015967940911650658, 'rewards/rejected': 0.02059364505112171, 'rewards/accuracies': 0.25, 'rewards/margins': -0.03656158968806267, 'policy_logps/rejected': -546.06640625, 'policy_logps/chosen': -379.04486083984375, 'referece_logps/rejected': -546.2723388671875, 'referece_logps/chosen': -378.88519287109375, 'logits/rejected': -0.23985686898231506, 'logits/chosen': -0.28220275044441223, 'epoch': 0.12}


  2%|▏         | 373/19002 [1:06:49<55:19:53, 10.69s/it]

  2%|▏         | 374/19002 [1:07:00<55:24:57, 10.71s/it]
{'loss': 0.7036, 'learning_rate': 1.3099824868651488e-06, 'rewards/chosen': -0.01928119733929634, 'rewards/rejected': -0.019734954461455345, 'rewards/accuracies': 0.375, 'rewards/margins': 0.0004537557251751423, 'policy_logps/rejected': -250.84193420410156, 'policy_logps/chosen': -374.6910400390625, 'referece_logps/rejected': -250.64459228515625, 'referece_logps/chosen': -374.49822998046875, 'logits/rejected': -0.831521213054657, 'logits/chosen': -0.9657189846038818, 'epoch': 0.12}


  2%|▏         | 376/19002 [1:07:22<55:39:47, 10.76s/it]
{'loss': 0.6819, 'learning_rate': 1.316987740805604e-06, 'rewards/chosen': 0.03128643333911896, 'rewards/rejected': -0.01225280947983265, 'rewards/accuracies': 0.625, 'rewards/margins': 0.04353923723101616, 'policy_logps/rejected': -382.2621765136719, 'policy_logps/chosen': -421.2650146484375, 'referece_logps/rejected': -382.1396484375, 'referece_logps/chosen': -421.5778503417969, 'logits/rejected': -1.2873467206954956, 'logits/chosen': -1.1878221035003662, 'epoch': 0.12}

  2%|▏         | 377/19002 [1:07:32<55:28:53, 10.72s/it]


  2%|▏         | 379/19002 [1:07:54<55:38:33, 10.76s/it]
{'loss': 0.6903, 'learning_rate': 1.3274956217162872e-06, 'rewards/chosen': -0.018323326483368874, 'rewards/rejected': -0.0034807203337550163, 'rewards/accuracies': 0.25, 'rewards/margins': -0.014842607080936432, 'policy_logps/rejected': -289.8319091796875, 'policy_logps/chosen': -348.8726501464844, 'referece_logps/rejected': -289.797119140625, 'referece_logps/chosen': -348.68939208984375, 'logits/rejected': -1.1907724142074585, 'logits/chosen': -1.3996756076812744, 'epoch': 0.12}

  2%|▏         | 380/19002 [1:08:05<55:41:09, 10.77s/it]


  2%|▏         | 382/19002 [1:08:26<55:43:08, 10.77s/it]
{'loss': 0.6875, 'learning_rate': 1.3380035026269703e-06, 'rewards/chosen': 0.014441301114857197, 'rewards/rejected': -0.03021078184247017, 'rewards/accuracies': 0.75, 'rewards/margins': 0.04465208202600479, 'policy_logps/rejected': -301.440673828125, 'policy_logps/chosen': -415.3888854980469, 'referece_logps/rejected': -301.1385192871094, 'referece_logps/chosen': -415.5332946777344, 'logits/rejected': -0.77333003282547, 'logits/chosen': -0.8304156064987183, 'epoch': 0.12}


  2%|▏         | 384/19002 [1:08:48<55:36:43, 10.75s/it]
{'loss': 0.6947, 'learning_rate': 1.3450087565674255e-06, 'rewards/chosen': 0.022443579509854317, 'rewards/rejected': -0.045273780822753906, 'rewards/accuracies': 0.75, 'rewards/margins': 0.06771735846996307, 'policy_logps/rejected': -424.1684875488281, 'policy_logps/chosen': -404.4306335449219, 'referece_logps/rejected': -423.71575927734375, 'referece_logps/chosen': -404.6550598144531, 'logits/rejected': -0.5767389535903931, 'logits/chosen': -0.4243931472301483, 'epoch': 0.12}

  2%|▏         | 385/19002 [1:08:58<55:38:28, 10.76s/it]


  2%|▏         | 387/19002 [1:09:20<55:41:08, 10.77s/it]
{'loss': 0.6916, 'learning_rate': 1.3555166374781087e-06, 'rewards/chosen': 0.03969402238726616, 'rewards/rejected': 0.010364150628447533, 'rewards/accuracies': 0.625, 'rewards/margins': 0.029329873621463776, 'policy_logps/rejected': -424.3811950683594, 'policy_logps/chosen': -384.95013427734375, 'referece_logps/rejected': -424.48486328125, 'referece_logps/chosen': -385.3470764160156, 'logits/rejected': -0.7708148956298828, 'logits/chosen': -0.6691486835479736, 'epoch': 0.12}


  2%|▏         | 389/19002 [1:09:42<55:37:38, 10.76s/it]

  2%|▏         | 390/19002 [1:09:52<55:42:18, 10.77s/it]
{'loss': 0.6797, 'learning_rate': 1.3660245183887914e-06, 'rewards/chosen': 0.005056953988969326, 'rewards/rejected': -0.042103055864572525, 'rewards/accuracies': 0.625, 'rewards/margins': 0.04716000333428383, 'policy_logps/rejected': -373.6952819824219, 'policy_logps/chosen': -384.41552734375, 'referece_logps/rejected': -373.274169921875, 'referece_logps/chosen': -384.46612548828125, 'logits/rejected': -0.1424740105867386, 'logits/chosen': -0.21174032986164093, 'epoch': 0.12}


  2%|▏         | 392/19002 [1:10:14<55:37:54, 10.76s/it]
{'loss': 0.688, 'learning_rate': 1.3730297723292468e-06, 'rewards/chosen': -0.03990917280316353, 'rewards/rejected': -0.021007437258958817, 'rewards/accuracies': 0.25, 'rewards/margins': -0.018901731818914413, 'policy_logps/rejected': -473.7830505371094, 'policy_logps/chosen': -369.5392761230469, 'referece_logps/rejected': -473.5730285644531, 'referece_logps/chosen': -369.1401672363281, 'logits/rejected': -0.7096596956253052, 'logits/chosen': -0.5884607434272766, 'epoch': 0.12}

  2%|▏         | 393/19002 [1:10:25<55:38:56, 10.77s/it]


  2%|▏         | 395/19002 [1:10:46<55:41:47, 10.78s/it]
{'loss': 0.6978, 'learning_rate': 1.3835376532399298e-06, 'rewards/chosen': -0.04456748813390732, 'rewards/rejected': 0.01083459798246622, 'rewards/accuracies': 0.25, 'rewards/margins': -0.055402085185050964, 'policy_logps/rejected': -348.1259765625, 'policy_logps/chosen': -445.75177001953125, 'referece_logps/rejected': -348.2343444824219, 'referece_logps/chosen': -445.3061218261719, 'logits/rejected': -1.053374171257019, 'logits/chosen': -1.0255627632141113, 'epoch': 0.12}


  2%|▏         | 397/19002 [1:11:08<55:43:04, 10.78s/it]
{'loss': 0.6913, 'learning_rate': 1.3905429071803852e-06, 'rewards/chosen': 0.023381806910037994, 'rewards/rejected': 0.00663375947624445, 'rewards/accuracies': 0.5, 'rewards/margins': 0.01674804650247097, 'policy_logps/rejected': -365.6200256347656, 'policy_logps/chosen': -412.8133850097656, 'referece_logps/rejected': -365.68634033203125, 'referece_logps/chosen': -413.0472412109375, 'logits/rejected': -0.3786890208721161, 'logits/chosen': -0.24274101853370667, 'epoch': 0.13}

  2%|▏         | 398/19002 [1:11:19<55:40:21, 10.77s/it]


  2%|▏         | 400/19002 [1:11:40<55:56:21, 10.83s/it]
{'loss': 0.687, 'learning_rate': 1.4010507880910683e-06, 'rewards/chosen': 0.026079749688506126, 'rewards/rejected': -0.024962998926639557, 'rewards/accuracies': 0.875, 'rewards/margins': 0.05104275047779083, 'policy_logps/rejected': -442.647705078125, 'policy_logps/chosen': -380.3604431152344, 'referece_logps/rejected': -442.3980712890625, 'referece_logps/chosen': -380.6212158203125, 'logits/rejected': -0.44591936469078064, 'logits/chosen': -0.32074204087257385, 'epoch': 0.13}


  2%|▏         | 402/19002 [1:12:02<55:45:16, 10.79s/it]

  2%|▏         | 403/19002 [1:12:13<55:40:27, 10.78s/it]
{'loss': 0.6911, 'learning_rate': 1.4115586690017513e-06, 'rewards/chosen': 0.04552745819091797, 'rewards/rejected': 0.03253364562988281, 'rewards/accuracies': 0.625, 'rewards/margins': 0.012993810698390007, 'policy_logps/rejected': -424.9458923339844, 'policy_logps/chosen': -347.2151794433594, 'referece_logps/rejected': -425.2712097167969, 'referece_logps/chosen': -347.67047119140625, 'logits/rejected': -0.8041335344314575, 'logits/chosen': -0.5939533114433289, 'epoch': 0.13}


  2%|▏         | 405/19002 [1:12:34<55:42:50, 10.79s/it]
{'loss': 0.6861, 'learning_rate': 1.4185639229422067e-06, 'rewards/chosen': 0.01873493194580078, 'rewards/rejected': -0.05019531771540642, 'rewards/accuracies': 0.625, 'rewards/margins': 0.0689302533864975, 'policy_logps/rejected': -401.9937744140625, 'policy_logps/chosen': -404.5323791503906, 'referece_logps/rejected': -401.4918518066406, 'referece_logps/chosen': -404.7197570800781, 'logits/rejected': -1.4416061639785767, 'logits/chosen': -1.5220341682434082, 'epoch': 0.13}

  2%|▏         | 406/19002 [1:12:45<55:40:24, 10.78s/it]


  2%|▏         | 408/19002 [1:13:06<55:29:15, 10.74s/it]
